Wikipedia_movie_ID,Actor_ethnicity
31865348,Hongkongers
12807520,Lithuanian American
12807520,Jewish people
29337536,Bengali
29337536,Indian
17045224,American Jews
17045224,English people
25535815,Tamil
25535815,Indian
25535815,Tamil
11066455,Indian
11066455,Ezhava
11066455,Tamil
11066455,Tamil
18775322,Lao people
541642,English people
541642,Swedish Americans
541642,Punjabis
541642,Jewish people
541642,Welsh people
541642,English people
35798690,Indian
35798690,Malayali
35798690,Malayali
34970262,Koreans
12731136,English people
12731136,English people
12731136,English people
12731136,English people
12731136,English people
2082089,English people
2082089,Irish Americans
2082089,Irish people
2082089,Irish Americans
2082089,Russian Americans
10328139,Jewish people
10328139,Ashkenazi Jews
10328139,Hungarian Americans
10328139,Italian Americans
10328139,Japanese people
10328139,Swiss
10328139,Jewish people
10328139,Ashkenazi Jews
18849333,Sri Lankan Tamils
18849333,Indian
8695943,French
8695943,French Americans
8695943,Italians
23120549,Indian
23120549,Malayali
24185289,Indian
13065435,Scottish Americans
8401387,African Americans
32580654,Marathi people
32580654,Indian
11693571,Swedes
201448,Hungarians
201448,German Americans
350629,Jewish people
350629,Irish Americans
17176511,Bengali
903140,Indian
903140,Parsi
903140,Indian
903140,Indian
903140,Indian
903140,Indian
903140,Indian
903140,Indian
903140,Indian
903140,Indian
903140,Indian
27449860,Hmong American
11086287,Indian
1102138,English people
1102138,French
1102138,French
21404478,Jewish people
22410144,White British
11175737,Indian
11175737,Indian
11175737,Pashtuns
15669310,Irish Americans
24064110,Gujarati people
24064110,Indian
24064110,Gujarati people
24064110,Indian
24064110,Indian
24064110,Sindhis
24064110,Brahmin caste
24064110,Gujarati people
21001056,American Jews
21001056,Irish Americans
23057797,Japanese people
28066754,Indian
28066754,Indian
28066754,Malayali
12929714,English people
29857599,Bhutia
29857599,Indian
29857599,Gujarati people
29857599,Indian
29857599,Bengali
17107916,English Americans
30878636,Indian
9446254,Dutch Americans
9446254,Irish Americans
10883060,Irish Americans
14415515,Scottish Americans
4635580,Indian
4635580,Indian
4635580,Marathi people
4635580,Tamil
24336588,Japanese people
5566299,Hungarian Americans
6361585,English people
6361585,Germans
1686720,Japanese people
5566250,Danish Americans
36025820,Tamil
19102074,African Americans
19102074,Scottish Americans
19102074,African Americans
6389163,French Americans
6389163,Jewish people
6389163,Dutch Americans
6389163,White Americans
6389163,African Americans
18184645,English people
18184645,English people
18184645,English people
18184645,Welsh people
4017383,Irish people
1712658,African Americans
243204,Irish migration to Great Britain
243204,English people
19400450,African Americans
4036425,Indian
4036425,Bengali
4036425,British Americans
4036425,Irish people
4036425,Indian
4036425,Indian
7529510,Punjabis
7529510,Mudaliar
7529510,Indian
7529510,Kayastha
7529510,Tamil
5703995,French
36061742,African Americans
36061742,African Americans
36061742,African Americans
36061742,African Americans
13015706,Jewish people
1312930,Jewish people
1312930,Russian Americans
1312930,African Americans
5912282,Indian diaspora
17188553,French
17188553,French
1118809,African Americans
1118809,Stateside Puerto Ricans
1118809,Jewish people
1118809,Australians
1118809,Lebanese Americans
8847160,Jewish people
34257637,Indian
34257637,Indian
34257637,Indian
34257637,Tamil
31022566,Indian
13038387,Hungarian Americans
561315,Italian Americans
561315,Irish Americans
561315,Irish Americans
561315,Irish Americans
561315,Jewish people
561315,Jewish people
15336744,Jewish people
15336744,Jewish people
15336744,Jewish people
15336744,Jewish people
20904110,Indian
20904110,Indian
20904110,Indian
2302751,Irish people
14442254,Mexicans
1751944,Koreans
1751944,Koreans
1751944,Koreans
23687654,Italians
2506848,Serbian Americans
2506848,Hungarian Americans
2506848,Ukrainian Americans
2506848,English people
15164491,British Americans
27320664,Indian
4852728,White Americans
4852728,German Americans
4852728,White Americans
4852728,Ukrainian Americans
20822165,Norwegians
406917,Jewish people
406917,English people
12715828,Indian
12715828,Indian
12715828,Marathi people
12715828,Indian
4525665,Mexicans
4525665,Danish Americans
7681320,Dutch Americans
7681320,Jewish people
13333148,Swedish Americans
12433713,Scottish Americans
12433713,Jewish people
5597562,Jewish people
17650883,Serbian Americans
17650883,Italian Americans
17650883,Belarusians
17650883,Latvians
28828029,Irish Americans
18098742,Italian Americans
18098742,African Americans
369682,Irish Americans
369682,Ashkenazi Jews
369682,Italians
369682,Scottish Americans
19138342,African Americans
19138342,African Americans
19138342,English Americans
2360074,Indian
2360074,Indian
2360074,Indian
14841268,Indian
7529479,Indian
7529479,Mudaliar
7529479,Indian
7529479,Tamil
9415710,African Americans
9415710,African Americans
9415710,Anglo-Celtic Australians
9415710,African Americans
9415710,Norwegian Americans
9415710,Asian Americans
13846179,Jewish people
21103650,Indian
5646957,Jewish people
5646957,Irish Canadians
5646957,Italian Americans
5646957,Jewish people
32832973,Irish Americans
32832973,English people
32832973,English people
25456496,Indian
25456496,Malayali
25456496,Indian
25456496,Malayali
25456496,Indian
25456496,Malayali
25456496,Tamil
25456496,Indian
25456496,Indian
11335429,Indian
11335429,Indian
11335429,Indian
11335429,Indian
11335429,Indian
11335429,Indian
11335429,Indian
36190244,African Americans
36190244,Greek Americans
36190244,African Americans
36190244,African Americans
18949985,Jewish people
18949985,English Americans
24771643,Irish migration to Great Britain
18571859,Irish Americans
18571859,Indian Americans
2295405,English people
2295405,Jewish people
2295405,Jewish people
4744688,British Jews
2966368,African Americans
2966368,African Americans
2966368,African Americans
2966368,Scottish Americans
19609512,Indian
19609512,Indian
19609512,Indian
23688064,Italians
11030287,Italians
33404579,Indian
33404579,Malayali
33404579,Indian
2685725,English people
2685725,British Jews
2685725,White Americans
3796734,Danes
3796734,Danes
3796734,Danes
8407529,Jewish people
8407529,Jewish people
1278961,English people
1278961,English people
1278961,Mohawk people
1278961,Cherokee
1278961,Inupiat people
1278961,Welsh people
1278961,Dutch
1278961,Welsh people
1278961,Australians
1278961,Cree
33636807,Spanish Americans
11143271,Tamil
13806284,Italian Americans
24133587,African Americans
24133587,Irish people
30754247,Greek Americans
26008996,Jewish people
16457771,Italian Americans
16457771,Jewish people
16457771,Irish Americans
12111866,English people
12111866,White British
12111866,English people
30827966,English people
30827966,Ukrainians
30827966,Ukrainians
30827966,French
30827966,British Indian
9689645,Tamil
9689645,Tamil
9689645,Tamil
28058714,Bunt
8666659,African Americans
8666659,African Americans
8666659,Haitian Americans
8666659,African Americans
19944695,Dutch Americans
20370386,English people
20370386,English people
6942353,Irish people
4440277,English people
29763325,Ezhava
29763325,Indian
29763325,Indian
31963128,Jewish people
31963128,Spanish Americans
31963128,Anglo-Irish people
31963128,German Americans
31963128,Jewish people
31963128,Jewish people
31963128,Spanish Americans
26749354,Czech Americans
4710606,White Americans
18800331,Jewish people
18800331,English people
18800331,Jewish people
18800331,African Americans
25527519,Marathi people
33383946,Indian
25926314,Jewish people
25926314,Jewish people
8247418,Indian Americans
8247418,Marathi people
8247418,Indian
8247418,Tamil
8247418,Indian
8247418,Marathi people
4586623,Slavs
30578319,English people
30578319,Welsh Americans
8641043,African Americans
5590094,Irish Americans
5590094,British Americans
4691511,English people
4691511,Irish migration to Great Britain
4691511,English people
3305827,Italians
20903038,Gujarati people
20903038,Indian
3954298,Welsh people
3978163,Jewish people
3978163,Irish Americans
3978163,Jewish people
3978163,Irish people
3978163,Ukrainians
8929476,Croatian Canadians
8929476,Cherokee
8929476,Norwegian Americans
26615730,Kashmiri Pandit
26615730,Marathi people
26615730,Marathi people
26615730,Marathi people
26615730,Indian
26615730,Indian
26615730,Gujarati people
26615730,Indian
35986568,Italian Americans
26876859,Malayali
26876859,Indian
26876859,Indian
26876859,Indian
26876859,Tamil
28671816,African Americans
28671816,Jewish people
20902936,Indian
20902936,Indian
7140940,African Americans
7140940,African Americans
7140940,Albanian American
7140940,African Americans
7140940,English Canadians
189695,English people
189695,English people
11926477,Spanish Americans
11926477,Jewish people
12857910,Irish people
25849276,Indian
25849276,Indian
5638547,Irish Americans
5638547,English people
19286257,Sri Lankan Tamils
15018795,Jewish people
23652051,Swedish Americans
23652051,English people
23652051,White Americans
23652051,Irish Americans
32114601,Indian
32114601,Kashmiri Pandit
32114601,Indian
32114601,Indian
32114601,Malayali
3126164,Bengali
3126164,Indian
6760614,Irish Americans
9378717,Jewish people
9378717,Welsh people
9378717,Irish people
9378717,German Americans
9378717,Jewish people
20896389,Irish Americans
8921364,Indian
34957039,English people
26772297,Indian
26772297,Indian
14790659,Hungarians
14790659,Italian Americans
14790659,White Americans
14790659,English Americans
14790659,African Americans
27134758,White Americans
27134758,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,African Americans
9010968,Dutch Americans
5892419,Italian Americans
5892419,Jewish people
5892419,African Americans
5892419,Dutch Americans
5892419,American Jews
5892419,Scottish Americans
11697273,Greek Americans
11697273,Irish people
3671998,Jewish people
3671998,Scottish Americans
3671998,Serbian Canadians
3671998,Jewish people
3671998,Scottish Americans
3671998,Scottish Americans
17274239,Indian
17274239,Kannada people
29332652,Bengali
804933,English people
804933,African Americans
23561298,Italian Americans
23561298,Serbian Americans
23561298,Irish Americans
23561298,Albanian American
32896482,Scottish Americans
32896482,Jewish people
2571604,English people
2571604,Iranian peoples
2571604,Irish Americans
1306686,African Americans
22752021,Indian
11140514,Indian
11140514,Indian
11140514,Tamil
4041456,Welsh people
2301060,Norwegian Americans
2093928,First Nations
2093928,African Americans
2093928,African Americans
2093928,Irish Americans
2093928,Filipino people
2093928,Cherokee
27465640,Irish Americans
6061532,Scottish Americans
2814516,German Americans
2814516,Irish Americans
11492691,Jewish people
11492691,Jewish people
11492691,Jewish people
20894604,Ho-Chunk
14974976,French Canadians
527414,Irish Americans
5375472,names of the Greeks
5375472,Puerto Ricans
5375472,Dutch Americans
5375472,Americans
5375472,Welsh people
20581289,Indian
4118332,Jewish people
4118332,African Americans
11041911,Khatri
11041911,Indian
11041911,Indian
11041911,Kashmiri people
23241430,Jewish people
14820263,Ilocano
14820263,Filipino people
35114850,Galicians
35114850,Spaniards
8978729,Jewish people
919722,English people
919722,English people
18716845,White Americans
15122117,Irish Americans
15122117,Italian Americans
15122117,French Americans
15122117,Croatian Americans
15122117,African Americans
15122117,Indian Americans
760603,Italian Americans
760603,Jewish people
760603,Akan people
760603,Cuban Americans
4558294,Albanian American
4558294,Jewish people
4558294,Jewish people
4558294,White Americans
4558294,African Americans
4558294,African Americans
4558294,African Americans
4558294,African Americans
22749943,Italians
20518813,Chinese Americans
22050579,Scottish Americans
31706716,Swedish Americans
18689180,Swedes
18689180,Swedes
648921,Italian Americans
648921,Italian Americans
648921,German Americans
648921,Jewish people
648921,Jewish people
648921,Irish Americans
648921,African Americans
648921,Irish Americans
648921,Korean American
648921,German Americans
16067750,English Americans
16067750,Jewish people
16067750,African Americans
16067750,African Americans
644845,Jewish people
644845,Croatian Americans
644845,American Jews
644845,Jewish people
644845,English people
644845,Jewish people
644845,Italian Americans
644845,Jewish people
644845,American Jews
644845,African Americans
644845,Irish Americans
644845,White Americans
1693888,English people
1693888,Italian Americans
30242825,English people
30242825,English people
26362766,African Americans
23666615,African Americans
22105104,Italians
19315315,African Americans
26364529,Indian
26364529,Indian
26364529,Marathi people
26364529,Malayali
26364529,Indian
26364529,Indian
26364529,Indian
32621102,English people
32621102,English people
32621102,Germans
11588549,Jewish people
11588549,Irish people
11588549,Hungarian Americans
13060609,Scottish Americans
23499804,Indian
23499804,Gujarati people
23499804,Indian
23499804,Indian
23499804,British Indian
23499804,Indian
23499804,Kayastha
23499804,Indian
19400604,Italian Americans
18676578,Spanish Americans
174560,American Jews
174560,Jewish people
30626576,Indian
30626576,Sindhis
30626576,Indian
30626576,Kashmiri Pandit
30626576,Indian
30626576,Indian
30626576,Indian
30626576,Indian
30626576,Indian
10952397,English people
7476456,Russian Americans
6283664,English Americans
6283664,Scottish Americans
6283664,Irish Americans
6283664,White Americans
6283664,Irish migration to Great Britain
248613,English people
248613,English people
248613,Ashkenazi Jews
248613,English people
248613,English people
248613,English people
14812466,English people
14812466,Welsh people
14812466,English people
14812466,Irish people
14812466,English people
14812466,Jewish people
1898116,White Americans
1898116,African Americans
1898116,African Americans
1898116,African Americans
9907431,Spanish Americans
4343468,African Americans
4343468,African Americans
4343468,African Americans
4343468,African Americans
4343468,Jewish people
4343468,African Americans
4343468,African Americans
16072264,Scottish Americans
16072264,African Americans
21427848,Jewish people
21427848,Norwegians
21427848,Italian Americans
17777395,African Americans
17777395,African Americans
1357356,Irish Americans
1357356,Jewish people
1357356,African Americans
1357356,Italian Americans
1357356,Italian Americans
1357356,Jewish people
16686440,Italian Americans
16686440,Jewish people
19858634,Indian
19858634,Indian
19858634,Marathi people
19858634,Indian
19858634,Marathi people
3169283,French
3169283,French
28483508,Irish Americans
28483508,Scottish Americans
23904795,Romanichal
23904795,English people
23904795,White British
29836903,Danish Americans
29836903,African Americans
12332323,Indian
12332323,Kayastha
12332323,Gujarati people
12332323,Indian
10020327,Ashkenazi Jews
10020327,Jewish people
10020327,English Americans
31192915,Jewish people
31192915,Jewish people
22194205,African Americans
12991973,Scottish Americans
1164646,Irish Americans
1164646,Spanish Americans
1164646,English people
1164646,Ukrainian Americans
3725882,Irish Americans
3725882,African Americans
22903422,Indian
22903422,rajput
842825,Italian Americans
842825,Irish Americans
842825,English Americans
842825,Jewish people
11948988,Jewish people
12839891,Jewish people
7636003,Irish Americans
7636003,Irish Americans
7636003,German Americans
17181408,Taiwanese
5353344,Indian
5353344,Indian
5353344,Jaat
5353344,Gujarati people
5353344,Indian
5353344,Indian
13861985,African Americans
13861985,African Americans
13861985,Afro-Cuban
13861985,African Americans
13861985,African Americans
13861985,African Americans
13861985,African Americans
13861985,African Americans
13861985,African Americans
6017242,English people
6017242,African Americans
6017242,Jewish people
6017242,Irish people
6017242,White Americans
31756377,Italian Canadians
31756377,Swedish Americans
15098889,Jewish people
15671673,French
26968376,French
26968376,French
180912,Jewish people
12121822,Irish migration to Great Britain
12121822,Romanichal
12121822,Anglo-Irish people
12121822,White Americans
12121822,Irish people
12121822,English people
12121822,Jewish people
12121822,Irish migration to Great Britain
12121822,Irish migration to Great Britain
12121822,White Americans
12121822,Romanichal
733176,Swiss
8160070,Kashmiri Pandit
8160070,Indian
8160070,Marathi people
8160070,Sindhis
8160070,Indian
8160070,Indian
8891457,Jewish people
8891457,Scottish Americans
8891457,Irish Americans
7171361,Italian Americans
7171361,Jewish people
7171361,African Americans
7171361,Jewish people
25034749,Indian
25034749,Indian
25034749,Tamil
7871980,Jewish people
7871980,Jewish people
7871980,Russians
7871980,English people
1105412,Irish people
1105412,Irish Americans
1105412,Danish Americans
1105412,Scottish Americans
1105412,English people
1105412,Polish Americans
1105412,Polish Americans
1105412,English people
20053892,Jewish people
28299508,Jewish people
3910693,Indian
3910693,Indian
3910693,Indian
3910693,Indian
3910693,Kayastha
3910693,Indian
9960168,French
9960168,French
9265053,Indian
9265053,Pashtuns
16902655,Jewish people
16902655,Irish Americans
16902655,Jewish people
18020979,Nair
18020979,Indian
11617679,African Americans
8641003,Dutch Americans
20774714,Japanese people
11439529,Dutch
23967551,Indian
32511701,English people
32511701,Germans
7800159,Croatian Americans
7800159,Greek Americans
7800159,African Americans
22605967,Germans
24318106,Telugu people
24318106,Sri Lankan Tamils
24318106,Punjabis
24318106,Punjabis
24318106,Indian
35935071,English people
35935071,Russian Americans
35935071,French
1301789,Scottish Americans
21930164,Swedish Americans
10436005,Punjabis
10436005,Indian
13247964,Irish Americans
9890262,African Americans
1631497,African Americans
10620078,Indian
10620078,Indian
10620078,Indian
542964,Jewish people
13401806,Jewish people
1524596,African Americans
1524596,Cuban Americans
1524596,Indian
1524596,African Americans
1524596,Jewish people
20461085,Polish Americans
20461085,Irish Americans
30906682,African Americans
30906682,African Americans
30906682,American Jews
30906682,African Americans
30906682,African Americans
1508787,English people
1508787,Greeks in the United Kingdom
850349,African Americans
30129615,Italian Americans
30129615,Italian Americans
30129615,Jewish people
12985644,African Americans
12985644,African Americans
12985644,African Americans
12985644,Italian Americans
12985644,Stateside Puerto Ricans
22277481,Tamil
22277481,Tamil
22277481,Indian
22277481,Tulu people
22277481,Tamil
22277481,Indian
22277481,Indian
22277481,Indian
22277481,Tamil
22277481,Tamil
323715,Irish migration to Great Britain
323715,Irish people
323715,Croatian Australians
323715,English people
323715,Irish migration to Great Britain
323715,English people
6000525,Russian Americans
6000525,Italian Americans
6000525,Scottish Americans
17793649,German Americans
17793649,English people
24994203,Korean American
24994203,Chinese Filipino
24994203,Asian Americans
24994203,Russians
16970911,English people
16970911,English people
18154170,African Americans
18154170,African Americans
18154170,African Americans
18154170,Wolof people
11151781,Gujarati people
11151781,Indian
11151781,Indian
11151781,Indian
11151781,Indian
11151781,Indian
11151781,Indian
11151781,Indian
26739030,White Americans
3273634,Chinese Americans
34050487,Jewish people
34050487,Jewish people
11071816,Scottish Americans
1670736,Puerto Ricans
1670736,Jewish people
18080210,Japanese people
954883,Jewish people
954883,African Americans
954883,Choctaw
1986108,Punjabis
1986108,Indian
1986108,Kayastha
16002511,names of the Greeks
17969318,Indian
17969318,Indian
17969318,Tamil
1848371,American Jews
1848371,Irish Americans
1848371,Sephardi Jews
9031450,Koreans
1843114,Irish Americans
1843114,Irish Americans
1843114,African Americans
231829,African Americans
231829,Irish Americans
231829,African Americans
231829,English people
231829,Stateside Puerto Ricans
231829,Lithuanian American
231829,Scottish Americans
231829,Jewish people
8647669,Scottish Americans
27359507,African Americans
27359507,White Americans
27359507,Mexican Americans
27359507,Jewish people
3644423,African Americans
20054412,Indian
28922332,Danes
11217759,Indian
11217759,Indian
11217759,Indian
11217759,Indian
11217759,Indian
11217759,Parsi
11217759,Indian
11217759,Indian
11217759,Indian
11217759,Indian
22276971,Jewish people
22276971,African Americans
22276971,Iranians in the United Kingdom
22731357,Mexican Americans
35882314,Indian
35882314,Marathi people
35882314,Indian
35882314,Indian
22899570,Swedish Americans
22023669,Italians
20431829,Indian
20431829,Tamil
13720549,Scottish Americans
2450545,African Americans
2450545,Jewish people
2450545,Norwegian Americans
2450545,Koreans
10139922,Parsi
10139922,Kashmiri Pandit
10139922,Indian
10139922,Indian
10139922,Gujarati people
10139922,Sindhis
10139922,Indian
10139922,Indian
10139922,Indian
10139922,Kayastha
10139922,Indian
4265882,British Indian
4265882,English people
42222,Scottish Americans
42222,Jewish people
42222,White Americans
42222,Irish Americans
42222,Israeli Americans
42222,Italian Americans
42222,Swedish Americans
42222,Jewish people
28958874,Punjabis
28958874,Punjabis
28958874,Punjabis
28958874,Indian
28958874,Indian
31477910,Aromanians
9397166,Jewish people
9397166,Jewish people
9397166,Jewish people
27495727,French
6185940,Spaniards
25446751,Indian
25446751,Sri Lankan Tamils
25446751,Indian
25446751,Telugu people
25446751,Indian
12307993,Bahamian Americans
12307993,African Americans
12307993,African Americans
31754231,Italians
31754231,English Americans
31754231,Jewish people
31754231,Spaniards
31754231,Jewish people
31754231,German Americans
1192112,Puerto Ricans
5429326,Hongkongers
921891,Jewish people
921891,African Americans
921891,Native Hawaiians
921891,African Americans
921891,Irish Americans
921891,African Americans
921891,African Americans
921891,African Americans
11608397,Jewish people
11608397,Jewish people
28927727,Indian
10668224,Hungarians
876872,Irish Americans
876872,Jewish people
876872,Arab Americans
876872,Jewish people
5402186,Welsh people
74978,Dutch Americans
176545,Swedes
176545,Swedes
176545,Swedes
176545,Swedes
35874076,Irish people
35874076,Dutch Americans
35874076,Serbs of Croatia
35874076,African Americans
5559264,Indian
5559264,Indian
22322537,African Americans
22322537,African Americans
22322537,African Americans
22322537,Danes
22322537,African Americans
22322537,Italians
22322537,African Americans
22322537,African Americans
22322537,African Americans
19853432,Indian
6148543,Japanese people
2359987,Bengali
2359987,Indian
2359987,Indian
2359987,Indian
2359987,Indian
2359987,Indian
908505,Pashtuns
798584,White Americans
798584,American Jews
798584,African Americans
798584,Irish Americans
469019,Indian
26192837,Jewish people
35066467,Punjabis
9580435,Swedish Americans
24605022,Punjabis
24605022,Indian
19954412,White British
19954412,Jewish people
30335583,Indian
30335583,Malayali
31087331,Indian
15579421,Indian
303847,English people
12534691,English people
12534691,English people
19296306,White Latin American
11505804,Jewish people
34574444,German Americans
34574444,Danish Americans
34574444,American Jews
34574444,Jewish people
34574444,French Canadians
34574444,Irish Americans
34574444,American Jews
34574444,White Americans
34574444,Jewish people
13987282,Romanichal
13987282,Jewish people
28352167,Norwegians
19286139,Sri Lankan Tamils
3201442,Iranians in the United Kingdom
3201442,Irish Australian
3201442,British Americans
3201442,English people
3201442,Swedes
3201442,English people
3201442,English people
14137744,African Americans
14137744,African Americans
3689868,German Americans
3689868,Cuban Americans
20906107,Spanish Americans
20906107,Hungarians
8013123,Dutch
8007011,Cuban Americans
8007011,Italian Americans
8007011,Italian Americans
24386991,Indian
24386991,Indian
24386991,Ezhava
24386991,Malayali
14823527,Telugu people
14823527,Indian
14823527,Bunt
14823527,Indian
14823527,Kannada people
14823527,Indian
14823527,Indian
34600874,English people
26506906,Jewish people
818002,African Americans
26749698,Indian
26749698,Nair
26749698,Indian
26749698,Malayali
26749698,Indian
26749698,Indian
23435148,Indian
23435148,Indian
23435148,Kashmiri Pandit
23435148,Indian
23435148,Indian
23435148,Indian
23435148,Indian
10331785,Indian
10331785,Indian
10331785,Bengali
9001894,Malaysian Chinese
9001894,African Americans
9001894,Taiwanese
9001894,English people
9001894,Taiwanese
9001894,Malaysian Chinese
25079653,Jewish people
6967573,Swedes
22724333,names of the Greeks
30018330,Malayali
30018330,Tamil
30018330,Indian
27553135,Spanish Americans
23092448,American Jews
23092448,Italian Americans
23092448,Jewish people
23092448,Irish Americans
23092448,Jewish people
23092448,Dutch Americans
23092448,White Americans
23092448,White Americans
23092448,Polish Americans
33240946,Irish Americans
33240946,African Americans
33240946,African Americans
33240946,Jewish people
33240946,African Americans
33240946,African Americans
20985242,African Americans
20985242,Greek Americans
20985242,African Americans
20985242,White Americans
27149347,Indian
27149347,Malayali
27149347,Indian
27149347,Malayali
2059591,African Americans
2059591,English people
892031,Polish Canadians
892031,Russian Americans
3217,White Americans
3217,French Americans
12171288,Austrian Americans
2541839,Italian Americans
2541839,Russian Americans
2541839,White Americans
2541839,Stateside Puerto Ricans
2541839,African Americans
33882588,Bengali
33882588,Indian
98508,African Americans
98508,Asian Americans
98508,Asian Americans
98508,White Americans
98508,Scottish Americans
3754773,Scottish Americans
12514898,Scottish Americans
13680662,Scottish Americans
2020117,Welsh people
2020117,English people
2020117,Irish people
2020117,Xhosa people
2020117,Xhosa people
26349729,Irish Americans
26349729,Cajun
26349729,Jewish people
26349729,White Americans
26349729,Finnish Americans
26349729,Irish Americans
10753947,Croatian Australians
7400070,Italian Americans
19877325,Italian Americans
98506,Jewish people
98506,Jewish people
98506,Jewish people
98506,Jewish people
541495,English people
541495,Armenians
541495,Scottish Americans
31544790,Irish people
35368665,Indian
35368665,Indian
2159529,Scottish Americans
2159529,Jewish people
2159529,Scottish Americans
2159529,Jewish people
2159529,Jewish people
2159529,Jewish people
565318,Jewish people
565318,Irish migration to Great Britain
565318,Dutch Americans
565318,White Americans
565318,Cajun
565318,English people
1441031,Filipino mestizo
1441031,American Jews
5215066,African Americans
5215066,African Americans
5215066,Jewish people
5215066,African Americans
31934240,Tamil
31934240,Indian
5207807,Indian
5207807,Indian
5207807,Indian
5207807,Indian
5207807,Indian
8612307,African Americans
451023,English people
24873771,Tamil
24873771,Kayastha
24873771,Tamil
24873771,Tamil
11164932,Jewish people
11164932,Irish Americans
16089447,German Americans
16089447,African Americans
101906,Norwegians
101906,Swedes
101906,Swedes
101906,Swedes
50957,Israeli Americans
50957,African Americans
50957,Jewish people
50957,Māori
50957,Stateside Puerto Ricans
50957,African Americans
50957,English people
50957,Swedes
11020879,Jewish people
11020879,Jewish people
25757341,Italians
14489319,German Americans
4277184,Hungarian Americans
1655618,Irish Americans
82423,Jewish people
82423,Jewish people
11380035,Swedes
11380035,Swedes
11380035,Swedes
13793686,Scottish Americans
4892253,African Americans
1705452,African Americans
1705452,Sicilian Americans
25383586,Indian
25383586,Indian
25383586,Gujarati people
1964078,French Americans
6602875,Spaniards
28224212,African Americans
28224212,African Americans
28224212,African Americans
28224212,African Americans
896812,Jewish people
35229702,Danes
19221106,Russian Americans
19221106,Irish Americans
19221106,Scottish Americans
19221106,Jewish people
18849276,Sri Lankan Tamils
25849360,Indian
25849360,Indian
30022535,Japanese people
3096476,Jewish people
1310085,Russian Americans
1310085,Scottish Americans
1310085,White Americans
5427176,Dutch Americans
5427176,White Americans
5427176,Jewish people
1118765,African Americans
10770994,Gujarati people
10770994,Indian
10770994,Kayastha
10770994,Indian
10770994,Indian
28330315,Czechs
23850816,names of the Greeks
24680494,Russians
4710879,Jewish people
4434274,Dutch
26373339,Malayali
26373339,Indian
26373339,Indian
26373339,Indian
26373339,Indian
26373339,Indian
26373339,Malayali
2060421,Germans
30863085,Indian
30863085,Indian
30863085,Indian
1380618,Jewish people
1380618,Italian Americans
1380618,Irish Americans
1380618,English people
1380618,Italian Americans
1380618,Koreans
11143247,Brahmin caste
11143247,Indian
3036703,Black Britons
3036703,Welsh people
3036703,Irish people
23666481,Mexican Americans
11143256,Brahmin caste
27195036,English people
27195036,Jewish people
35151591,Kannada people
20922939,Indian
25340505,English people
14812463,Australians
3584478,Scottish Americans
26835108,Tamil
26835108,Indian
26835108,Tamil
26835108,Tamil
26835108,Tamil
4769950,Indian
4769950,Malayali
4769950,Indian
32980433,Italian Americans
32980433,Irish Americans
3548398,Tatars
35493336,Tamil
35493336,Bengali
5261848,African Americans
5261848,Jewish people
5261848,African Americans
2129381,Cajun
2129381,Armenians
2129381,Irish people
2129381,English Americans
2129381,Italian Americans
2129381,African Americans
2129381,African Americans
9584310,Italian Americans
9584310,African Americans
9584310,White Americans
26468011,Indian
9401743,Scottish Americans
9401743,Jewish people
9401743,English people
9401743,Jewish people
9401743,Jewish people
9401743,Jewish people
1968844,Italian Americans
1968844,Jewish people
1968844,Irish Americans
1968844,African Americans
1968844,African Americans
1968844,African Americans
1968844,Jewish people
262465,Australian Americans
23691161,White Americans
2087175,African Americans
33662260,Malayali
33662260,Indian
33662260,Indian
12962006,Scottish Americans
21690482,English people
2025736,African Americans
7693015,Irish people
7693015,Irish people
7693015,Irish people
15197178,Lithuanian American
15197178,White Americans
15197178,Italian Americans
15197178,Irish Americans
8880229,Jewish people
8880229,Irish Americans
8880229,Inupiat people
8880229,Inuit
8880229,Indian Americans
2167778,Greek Americans
2167778,Jewish people
238906,African Americans
238906,African Americans
238906,White Americans
238906,African Americans
238906,African Americans
238906,African Americans
238906,African Americans
238906,African Americans
26469143,Malayali
26469143,Indian
26469143,Malayali
26469143,Indian
36467334,Jewish people
11380312,Swedes
11380312,Swedes
19034228,English people
19034228,White British
13232149,Indian
13232149,Parsi
13232149,Indian
13232149,Indian
13232149,Indian
8249745,Indian
8249745,Indian
8249745,Indian
2354228,German Americans
2354228,Jewish people
2354228,Jewish people
2354228,Syrian Americans
2354228,Lebanese Americans
2354228,Jewish people
2354228,English people
2354228,Jewish people
1223359,Spanish Americans
1223359,African Americans
1223359,Irish Americans
1223359,African Americans
1223359,Spanish Americans
10612031,Welsh people
10612031,African Americans
10612031,African Americans
10612031,African Americans
10612031,African Americans
10612031,African Americans
10612031,African Americans
673613,African Americans
673613,African Americans
673613,Italian Americans
673613,African Americans
673613,French
673613,Irish Americans
673613,Italian Americans
673613,Italian Americans
4760936,Irish Americans
4760936,Italian Americans
4760936,Spanish Americans
4760936,Irish Americans
4760936,Cree
4760936,Chinese Canadians
33961508,Tamil
4777503,Jewish people
4777503,English people
4777503,Israelis
4777503,Israelis
4777503,Germans
4777503,Germans
4777503,Israelis
4777503,Germans
4777503,Germans
25424083,English people
4372744,Australians
4372744,French Americans
